date,channel,campaign_name,spend,revenue,clicks,impressions,conversions,roas
2024-01-03,Google Ads,Pmax_Campaign_06,89.078163,378.324644,307.0,21698.0,6.760065,4.247108733034829
2024-01-03,Google Ads,Pmax_Campaign_07,52.40711,209.67,107.0,4917.0,2.0,4.000793022168175
2024-01-03,Google Ads,Pmax_Campaign_08,28.92,0.0,56.0,6057.0,0.0,0.0
2024-01-03,Google Ads,Pmax_NTM_Campaign_10,696.080126,2961.201882,2035.0,225932.0,34.415535,4.2541106567952784
2024-01-03,Google Ads,Pmax_NTM_Campaign_11,32.75013,108.7959,99.0,7360.0,2.320106,3.321999027179434
2024-01-03,Google Ads,Search_TM_Campaign_01,75.7,601.3984313,357.0,1079.0,10.356219,7.944497110964332
2024-01-03,Google Ads,Video_Campaign_03,0.129766,0.0,0.0,50.0,0.0,0.0
2024-01-04,Google Ads,Pmax_Campaign_03,0.224715,0.0,0.0,42.0,0.0,0.0
2024-01-04,Google Ads,Pmax_Campaign_04,4.59,0.0,14.0,263.0,0.0,0.0
2024-01-04,Google Ads,Pmax_Campaign_05,128.78001,345.9912677,260.0,26027.0,5.751039,2.686684584820268
2024-01-04,Google Ads,Pmax_Campaign_06,86.3133,271.8053808,300.0,26642.0,5.454585,3.149055600932881
2024-01-04,Google Ads,Pmax_Campaign_07,77.317295,20.85838025,133.0,5253.0,0.159092,0.26977638379614804
2024-01-04,Google Ads,Pmax_NTM_Campaign_10,802.69901,3802.943795,2078.0,254141.0,40.760104,4.737695883043384
2024-01-04,Google Ads,Pmax_NTM_Campaign_11,25.17039,13.46439324,83.0,7853.0,0.162948,0.5349298616350402
2024-01-04,Google Ads,Search_TM_Campaign_01,95.3,1802.78763,382.0,1384.0,14.30958,18.9169740818468
2024-01-04,Google Ads,Video_Campaign_03,0.186912,0.0,0.0,58.0,0.0,0.0
2024-01-05,Google Ads,Pmax_Campaign_03,0.152582,0.0,0.0,79.0,0.0,0.0
2024-01-05,Google Ads,Pmax_Campaign_04,2.52,0.0,10.0,230.0,0.0,0.0
2024-01-05,Google Ads,Pmax_Campaign_05,98.28079,954.0929326,236.0,23944.0,13.717375,9.707827263089767
2024-01-05,Google Ads,Pmax_Campaign_06,93.049528,596.6356718,323.0,26706.0,6.01991,6.412022549969302
2024-01-05,Google Ads,Pmax_Campaign_07,54.333121,581.45,104.0,4950.0,6.0,10.701575563825978
2024-01-05,Google Ads,Pmax_NTM_Campaign_10,817.897201,4025.261825,2125.0,259766.0,43.201581,4.921476464375381
2024-01-05,Google Ads,Pmax_NTM_Campaign_11,38.49175,106.847231,102.0,7885.0,0.511814,2.7758475777276943
2024-01-05,Google Ads,Search_TM_Campaign_01,92.73,1168.576159,390.0,1308.0,9.437749,12.601921266041193
2024-01-05,Google Ads,Video_Campaign_03,0.09834,0.0,0.0,44.0,0.0,0.0
2024-01-06,Google Ads,Pmax_Campaign_03,12.386983,0.0,0.0,62.0,0.0,0.0
2024-01-06,Google Ads,Pmax_Campaign_04,5.92,0.0,8.0,248.0,0.0,0.0
2024-01-06,Google Ads,Pmax_Campaign_05,92.85,363.8572923,208.0,23468.0,3.961964,3.918764591276252
2024-01-06,Google Ads,Pmax_Campaign_06,99.42436,286.681046,355.0,31074.0,6.028243,2.8834085127628684
2024-01-06,Google Ads,Pmax_Campaign_07,57.410139,34.52,130.0,5237.0,1.0,0.6012875182204315
2024-01-06,Google Ads,Pmax_NTM_Campaign_10,933.34839,4992.078124,2499.0,316232.0,23.57988,5.348568848980389
2024-01-06,Google Ads,Pmax_NTM_Campaign_11,35.57001,64.33,114.0,8779.0,1.0,1.8085460195259992
2024-01-06,Google Ads,Search_TM_Campaign_01,101.41,1140.091757,457.0,1496.0,8.069344,11.242399733754068
2024-01-06,Google Ads,Video_Campaign_03,16.634846,0.0,0.0,69.0,0.0,0.0
2024-01-07,Google Ads,Pmax_Campaign_03,1.730339,0.0,2.0,75.0,0.0,0.0
2024-01-07,Google Ads,Pmax_Campaign_04,4.42,0.0,8.0,256.0,0.0,0.0
2024-01-07,Google Ads,Pmax_Campaign_05,104.19006,290.7118823,221.0,22934.0,6.671585,2.7902074564502604
2024-01-07,Google Ads,Pmax_Campaign_06,98.148725,397.8231079,341.0,29802.0,7.512601,4.053268220244329
2024-01-07,Google Ads,Pmax_Campaign_07,82.410853,185.4648481,135.0,4611.0,2.937274,2.2504905767690575
2024-01-07,Google Ads,Pmax_NTM_Campaign_10,973.612037,3578.316412,2419.0,304378.0,32.789285,3.675300094918609
2024-01-07,Google Ads,Pmax_NTM_Campaign_11,27.778524,33.34,88.0,8297.0,1.0,1.2002077576187995
2024-01-07,Google Ads,Search_TM_Campaign_01,119.81,501.0218567,428.0,1428.0,8.196562,4.181803327768967
2024-01-07,Google Ads,Video_Campaign_03,0.119932,0.0,0.0,36.0,0.0,0.0
2024-01-08,Google Ads,Pmax_Campaign_03,0.986239,0.0,1.0,87.0,0.0,0.0
2024-01-08,Google Ads,Pmax_Campaign_04,3.25,0.0,6.0,156.0,0.0,0.0
2024-01-08,Google Ads,Pmax_Campaign_05,85.87,235.2835339,174.0,16723.0,3.56463,2.7399969011296146
2024-01-08,Google Ads,Pmax_Campaign_06,77.633995,229.632729,239.0,18413.0,5.015096,2.957888860414822
2024-01-08,Google Ads,Pmax_Campaign_07,46.597137,135.904254,93.0,4371.0,2.994254,2.916579488563858
2024-01-08,Google Ads,Pmax_NTM_Campaign_10,720.838947,2580.027496,1649.0,195752.0,34.23571,3.579201022277727
2024-01-08,Google Ads,Pmax_NTM_Campaign_11,30.92001,0.0,82.0,6376.0,0.0,0.0
2024-01-08,Google Ads,Search_TM_Campaign_01,135.03,1304.825147,375.0,1264.0,10.616358,9.66322407613123
2024-01-08,Google Ads,Video_Campaign_03,0.138119,0.0,1.0,82.0,0.0,0.0
2024-01-09,Google Ads,Pmax_Campaign_03,0.446856,0.0,1.0,79.0,0.0,0.0
2024-01-09,Google Ads,Pmax_Campaign_04,5.11,176.46,6.0,157.0,1.0,34.53228962818004
2024-01-09,Google Ads,Pmax_Campaign_05,70.81,497.9432,183.0,15346.0,9.245082,7.0321028103375225
2024-01-09,Google Ads,Pmax_Campaign_06,49.76799,255.2772571,227.0,14855.0,4.409295,5.129346334863032
2024-01-09,Google Ads,Pmax_Campaign_07,42.440467,100.0,76.0,4173.0,1.0,2.3562417444652533
2024-01-09,Google Ads,Pmax_NTM_Campaign_10,505.033537,2650.486608,1402.0,168303.0,35.92582,5.248139804228487
2024-01-09,Google Ads,Pmax_NTM_Campaign_11,18.62001,35.14,53.0,5376.0,1.0,1.8872170315698005
2024-01-09,Google Ads,Search_TM_Campaign_01,113.06,549.4646241,357.0,1272.0,10.529519,4.859938299133204
2024-01-09,Google Ads,Video_Campaign_03,0.187809,0.0,1.0,49.0,0.0,0.0
2024-01-10,Google Ads,Pmax_Campaign_03,0.712735,29.69742375,0.0,91.0,0.249035,41.66685198566087
2024-01-10,Google Ads,Pmax_Campaign_04,0.22,0.0,2.0,163.0,0.0,0.0
2024-01-10,Google Ads,Pmax_Campaign_05,93.38,626.7303761,210.0,18482.0,11.987399,6.711612509102591
2024-01-10,Google Ads,Pmax_Campaign_06,50.347961,463.1273239,235.0,13633.0,12.501795,9.198531871032474
2024-01-10,Google Ads,Pmax_Campaign_07,52.276627,1196.997807,112.0,4029.0,4.346481,22.89738025752886
2024-01-10,Google Ads,Pmax_NTM_Campaign_10,503.118885,2743.463386,1439.0,168246.0,38.80219,5.452912756395539
2024-01-10,Google Ads,Pmax_NTM_Campaign_11,34.60001,186.55,71.0,4599.0,3.0,5.391616938839036
2024-01-10,Google Ads,Search_TM_Campaign_01,105.65,824.3694051,273.0,1117.0,11.071182,7.802833933743492
2024-01-10,Google Ads,Video_Campaign_03,0.125213,0.0,0.0,64.0,0.0,0.0
2024-01-11,Google Ads,Pmax_Campaign_03,0.376386,0.0,0.0,52.0,0.0,0.0
2024-01-11,Google Ads,Pmax_Campaign_04,6.27,0.0,12.0,109.0,0.0,0.0
2024-01-11,Google Ads,Pmax_Campaign_05,82.66,151.22,208.0,21826.0,3.0,1.8294217275586742
2024-01-11,Google Ads,Pmax_Campaign_06,50.15406,343.6080255,224.0,16249.0,6.006643,6.851051051500118
2024-01-11,Google Ads,Pmax_Campaign_07,62.370796,67.17602544,90.0,4344.0,1.011173,1.077042939134527
2024-01-11,Google Ads,Pmax_NTM_Campaign_10,595.663155,4391.41545,1626.0,185919.0,47.774114,7.372313384063516
2024-01-11,Google Ads,Pmax_NTM_Campaign_11,24.26002,18.13292117,55.0,4622.0,0.194831,0.7474404872708266
2024-01-11,Google Ads,Search_TM_Campaign_01,113.12,545.7807741,324.0,1204.0,6.263908,4.824794679101839
2024-01-11,Google Ads,Video_Campaign_03,0.093265,0.0,0.0,35.0,0.0,0.0
2024-01-12,Google Ads,Pmax_Campaign_03,0.827878,0.0,1.0,54.0,0.0,0.0
2024-01-12,Google Ads,Pmax_Campaign_04,4.61,0.0,7.0,89.0,0.0,0.0
2024-01-12,Google Ads,Pmax_Campaign_05,11.88,34.98,34.0,3285.0,1.0,2.944444444444444
2024-01-12,Google Ads,Pmax_Campaign_06,3.09116,138.82,21.0,1494.0,1.0,44.90870741081018
2024-01-12,Google Ads,Pmax_Campaign_07,82.21416,2147.235562,126.0,5263.0,12.997258,26.117588040794914
2024-01-12,Google Ads,Pmax_NTM_Campaign_10,45.582285,335.6823734,153.0,18956.0,4.047112,7.364316497077758
2024-01-12,Google Ads,Pmax_NTM_Campaign_11,14.08003,83.62,33.0,826.0,2.0,5.938907800622584
2024-01-12,Google Ads,Search_TM_Campaign_01,141.87,1813.304438,382.0,1294.0,17.002742,12.781450891661379
2024-01-12,Google Ads,Video_Campaign_03,0.19164,0.0,0.0,47.0,0.0,0.0
2024-01-13,Google Ads,Pmax_Campaign_03,0.600639,0.0,1.0,67.0,0.0,0.0
2024-01-13,Google Ads,Pmax_Campaign_04,12.2,0.0,11.0,54.0,0.0,0.0
2024-01-13,Google Ads,Pmax_Campaign_05,1.269221,0.0,8.0,107.0,0.0,0.0
2024-01-13,Google Ads,Pmax_Campaign_06,0.02584,0.0,0.0,36.0,0.0,0.0
2024-01-13,Google Ads,Pmax_Campaign_07,57.962959,272.3103359,126.0,4880.0,2.923137,4.698006116285402
2024-01-13,Google Ads,Pmax_NTM_Campaign_10,3.344045,0.0,3.0,167.0,0.0,0.0
2024-01-13,Google Ads,Pmax_NTM_Campaign_11,17.06001,177.56,41.0,499.0,1.0,10.407965763208816
2024-01-13,Google Ads,Search_TM_Campaign_01,118.89,413.7307994,411.0,1535.0,5.021881,3.4799461636807134
2024-01-13,Google Ads,Video_Campaign_03,0.149657,0.0,3.0,49.0,0.0,0.0
2024-01-14,Google Ads,Pmax_Campaign_03,0.759999,0.0,1.0,78.0,0.0,0.0
2024-01-14,Google Ads,Pmax_Campaign_04,3.22,0.0,7.0,25.0,0.0,0.0
2024-01-14,Google Ads,Pmax_Campaign_05,0.06,0.0,2.0,93.0,0.0,0.0
2024-01-14,Google Ads,Pmax_Campaign_06,0.27244,0.0,2.0,38.0,0.0,0.0
2024-01-14,Google Ads,Pmax_Campaign_07,59.124065,328.2340863,122.0,4312.0,3.938363,5.551615679672905
2024-01-14,Google Ads,Pmax_NTM_Campaign_10,2.066394,0.0,0.0,144.0,0.0,0.0
2024-01-14,Google Ads,Pmax_NTM_Campaign_11,12.03001,0.0,28.0,369.0,0.0,0.0
2024-01-14,Google Ads,Search_TM_Campaign_01,133.22,1300.841784,435.0,1457.0,14.026831,9.76461330130611
2024-01-14,Google Ads,Video_Campaign_03,1.342006,0.0,12.0,214.0,0.0,0.0
2024-01-15,Google Ads,Pmax_Campaign_03,0.911346,0.0,1.0,89.0,0.0,0.0
2024-01-15,Google Ads,Pmax_Campaign_04,4.71,0.0,8.0,41.0,0.0,0.0
2024-01-15,Google Ads,Pmax_Campaign_05,0.13001,0.0,2.0,72.0,0.0,0.0
2024-01-15,Google Ads,Pmax_Campaign_06,0.00277,0.0,0.0,15.0,0.0,0.0
2024-01-15,Google Ads,Pmax_Campaign_07,69.385648,272.78,156.0,4408.0,4.0,3.9313605603279798
2024-01-15,Google Ads,Pmax_NTM_Campaign_10,4.036267,0.0,4.0,210.0,0.0,0.0
2024-01-15,Google Ads,Pmax_NTM_Campaign_11,25.06002,0.0,27.0,300.0,0.0,0.0
2024-01-15,Google Ads,Search_TM_Campaign_01,129.25,480.5518838,380.0,1359.0,9.007375,3.7180029694390715
2024-01-15,Google Ads,Video_Campaign_03,0.304254,0.0,0.0,77.0,0.0,0.0
2024-01-16,Google Ads,Pmax_Campaign_03,0.424946,0.0,0.0,62.0,0.0,0.0
2024-01-16,Google Ads,Pmax_Campaign_04,4.99,0.0,9.0,61.0,0.0,0.0
2024-01-16,Google Ads,Pmax_Campaign_05,0.35,0.0,2.0,54.0,0.0,0.0
2024-01-16,Google Ads,Pmax_Campaign_06,0.45578,0.0,2.0,31.0,0.0,0.0
2024-01-16,Google Ads,Pmax_Campaign_07,63.917153,237.144054,114.0,3907.0,3.98796,3.7101786119916826
2024-01-16,Google Ads,Pmax_NTM_Campaign_10,2.94025,0.0,1.0,197.0,0.0,0.0
2024-01-16,Google Ads,Pmax_NTM_Campaign_11,9.07001,0.0,21.0,359.0,0.0,0.0
2024-01-16,Google Ads,Search_TM_Campaign_01,138.03,757.6478475,356.0,1202.0,9.420354,5.489008530754184
2024-01-16,Google Ads,Video_Campaign_03,0.1436,0.0,1.0,145.0,0.0,0.0
2024-01-17,Google Ads,Pmax_Campaign_03,0.598471,0.0,0.0,52.0,0.0,0.0
2024-01-17,Google Ads,Pmax_Campaign_04,4.36,0.0,7.0,40.0,0.0,0.0
2024-01-17,Google Ads,Pmax_Campaign_05,0.42,0.0,1.0,47.0,0.0,0.0
2024-01-17,Google Ads,Pmax_Campaign_06,0.195861,0.0,0.0,45.0,0.0,0.0
2024-01-17,Google Ads,Pmax_Campaign_07,65.83623,322.76555,111.0,4742.0,3.466074,4.902552135807291
2024-01-17,Google Ads,Pmax_NTM_Campaign_10,1.744221,0.0,1.0,145.0,0.0,0.0
2024-01-17,Google Ads,Pmax_NTM_Campaign_11,16.93002,89.99,40.0,624.0,1.0,5.315410141275675
2024-01-17,Google Ads,Search_TM_Campaign_01,105.4,697.3311495,305.0,1025.0,3.046291,6.616045061669829
2024-01-17,Google Ads,Video_Campaign_03,0.303048,0.0,0.0,59.0,0.0,0.0
2024-01-18,Google Ads,Pmax_Campaign_03,0.795459,0.0,1.0,67.0,0.0,0.0
2024-01-18,Google Ads,Pmax_Campaign_04,5.07,63.12,9.0,40.0,1.0,12.449704142011834
2024-01-18,Google Ads,Pmax_Campaign_05,0.86002,0.0,2.0,56.0,0.0,0.0
2024-01-18,Google Ads,Pmax_Campaign_06,0.052015,0.0,0.0,49.0,0.0,0.0
2024-01-18,Google Ads,Pmax_Campaign_07,79.822677,130.0963588,105.0,5142.0,2.609073,1.6298170355774964
2024-01-18,Google Ads,Pmax_NTM_Campaign_10,2.389907,0.0,1.0,144.0,0.0,0.0
2024-01-18,Google Ads,Pmax_NTM_Campaign_11,25.66,68.64,53.0,1199.0,1.0,2.6749805144193295
2024-01-18,Google Ads,Search_TM_Campaign_01,113.0,1749.706295,313.0,1113.0,12.718871,15.48412650442478
2024-01-18,Google Ads,Video_Campaign_03,0.086111,0.0,1.0,48.0,0.0,0.0
2024-01-19,Google Ads,Pmax_Campaign_03,0.729063,0.0,0.0,55.0,0.0,0.0
2024-01-19,Google Ads,Pmax_Campaign_04,1.88,0.0,3.0,33.0,0.0,0.0
2024-01-19,Google Ads,Pmax_Campaign_05,0.11001,0.0,1.0,33.0,0.0,0.0
2024-01-19,Google Ads,Pmax_Campaign_06,0.114865,0.0,2.0,21.0,0.0,0.0
2024-01-19,Google Ads,Pmax_Campaign_07,36.732905,542.1111373,106.0,4699.0,3.978784,14.758188531508738
2024-01-19,Google Ads,Pmax_NTM_Campaign_10,2.348716,0.0,1.0,152.0,0.0,0.0
2024-01-19,Google Ads,Pmax_NTM_Campaign_11,26.86001,192.2201486,58.0,670.0,2.946453,7.156369212074009
2024-01-19,Google Ads,Search_TM_Campaign_01,131.2,3653.334408,365.0,1232.0,5.720045,27.84553664634147
2024-01-19,Google Ads,Video_Campaign_03,0.060878,0.0,0.0,50.0,0.0,0.0
2024-01-20,Google Ads,Pmax_Campaign_03,0.911427,0.0,0.0,45.0,0.0,0.0
2024-01-20,Google Ads,Pmax_Campaign_04,1.52,0.0,4.0,39.0,0.0,0.0
2024-01-20,Google Ads,Pmax_Campaign_05,0.14,0.0,3.0,48.0,0.0,0.0
2024-01-20,Google Ads,Pmax_Campaign_06,0.265739,0.0,3.0,39.0,0.0,0.0
2024-01-20,Google Ads,Pmax_Campaign_07,64.896429,416.5688,127.0,5196.0,4.049349,6.418978770002893
2024-01-20,Google Ads,Pmax_NTM_Campaign_10,1.512748,0.0,5.0,126.0,0.0,0.0
2024-01-20,Google Ads,Pmax_NTM_Campaign_11,7.33002,45.99,25.0,373.0,1.0,6.274198433292133
2024-01-20,Google Ads,Search_TM_Campaign_01,138.11,1516.7423,451.0,1499.0,11.518445,10.982132358265149
2024-01-20,Google Ads,Video_Campaign_03,0.10235,0.0,0.0,69.0,0.0,0.0
2024-01-21,Google Ads,Pmax_Campaign_03,0.939828,0.0,0.0,54.0,0.0,0.0
2024-01-21,Google Ads,Pmax_Campaign_04,4.27,0.0,5.0,22.0,0.0,0.0
2024-01-21,Google Ads,Pmax_Campaign_05,0.01,0.0,1.0,56.0,0.0,0.0
2024-01-21,Google Ads,Pmax_Campaign_06,1.364339,0.0,0.0,56.0,0.0,0.0
2024-01-21,Google Ads,Pmax_Campaign_07,96.023911,359.7474684,168.0,5679.0,4.821755,3.7464363266770087
2024-01-21,Google Ads,Pmax_NTM_Campaign_10,1.722573,0.0,3.0,128.0,0.0,0.0
2024-01-21,Google Ads,Pmax_NTM_Campaign_11,4.32001,0.0,18.0,292.0,0.0,0.0
2024-01-21,Google Ads,Search_TM_Campaign_01,139.65,976.1609816,426.0,1395.0,8.78236,6.990053573934837
2024-01-21,Google Ads,Video_Campaign_03,0.07008,0.0,0.0,74.0,0.0,0.0
2024-01-22,Google Ads,Pmax_Campaign_03,0.723475,0.0,0.0,55.0,0.0,0.0
2024-01-22,Google Ads,Pmax_Campaign_04,6.41,0.0,4.0,11.0,0.0,0.0
2024-01-22,Google Ads,Pmax_Campaign_05,0.78,0.0,3.0,68.0,0.0,0.0
2024-01-22,Google Ads,Pmax_Campaign_06,0.3144,60.16,0.0,45.0,0.5,191.34860050890583
2024-01-22,Google Ads,Pmax_Campaign_07,60.163945,344.8114949,133.0,4928.0,2.978107,5.731198226778513
2024-01-22,Google Ads,Pmax_NTM_Campaign_10,1.412679,60.16,2.0,104.0,0.5,42.58575373457098
2024-01-22,Google Ads,Pmax_NTM_Campaign_11,4.33001,0.0,18.0,306.0,0.0,0.0
2024-01-22,Google Ads,Search_TM_Campaign_01,180.72,2170.995811,369.0,1103.0,8.510328,12.01303569610447
2024-01-22,Google Ads,Video_Campaign_03,0.092402,0.0,0.0,33.0,0.0,0.0
2024-01-23,Google Ads,Pmax_Campaign_03,1.333402,0.0,0.0,48.0,0.0,0.0
2024-01-23,Google Ads,Pmax_Campaign_04,0.09,0.0,1.0,8.0,0.0,0.0
2024-01-23,Google Ads,Pmax_Campaign_05,0.13001,0.0,2.0,59.0,0.0,0.0
2024-01-23,Google Ads,Pmax_Campaign_06,0.810062,0.0,2.0,57.0,0.0,0.0
2024-01-23,Google Ads,Pmax_Campaign_07,56.854351,253.54,103.0,4199.0,4.0,4.459465204342935
2024-01-23,Google Ads,Pmax_NTM_Campaign_10,0.98008,0.0,0.0,112.0,0.0,0.0
2024-01-23,Google Ads,Pmax_NTM_Campaign_11,2.83,27.99,12.0,258.0,1.0,9.890459363957596
2024-01-23,Google Ads,Search_TM_Campaign_01,199.04,460.08066,376.0,1154.0,7.729846,2.3114984927652733
2024-01-23,Google Ads,Video_Campaign_03,0.171483,0.0,0.0,48.0,0.0,0.0
2024-01-24,Google Ads,Pmax_Campaign_03,0.275231,0.0,0.0,36.0,0.0,0.0
2024-01-24,Google Ads,Pmax_Campaign_04,0.31,0.0,3.0,5.0,0.0,0.0
2024-01-24,Google Ads,Pmax_Campaign_05,0.09,0.0,1.0,57.0,0.0,0.0
2024-01-24,Google Ads,Pmax_Campaign_06,0.617344,0.0,0.0,48.0,0.0,0.0
2024-01-24,Google Ads,Pmax_Campaign_07,67.224311,224.6566866,128.0,4277.0,2.333334,3.341896454691815
2024-01-24,Google Ads,Pmax_NTM_Campaign_10,3.675954,0.0,6.0,215.0,0.0,0.0
2024-01-24,Google Ads,Pmax_NTM_Campaign_11,4.55002,0.0,10.0,121.0,0.0,0.0
2024-01-24,Google Ads,Search_TM_Campaign_01,112.97,252.0357973,319.0,1039.0,6.143904,2.2309975860848015
2024-01-24,Google Ads,Video_Campaign_03,0.10864,0.0,3.0,40.0,0.0,0.0
2024-01-25,Google Ads,Pmax_Campaign_03,0.31209,0.0,2.0,38.0,0.0,0.0
2024-01-25,Google Ads,Pmax_Campaign_04,0.4,0.0,1.0,5.0,0.0,0.0
2024-01-25,Google Ads,Pmax_Campaign_05,0.03,0.0,1.0,49.0,0.0,0.0
2024-01-25,Google Ads,Pmax_Campaign_06,4.256129,0.0,1.0,36.0,0.0,0.0
2024-01-25,Google Ads,Pmax_Campaign_07,72.428253,173.134054,118.0,5164.0,4.010954,2.3904215113403326
2024-01-25,Google Ads,Pmax_NTM_Campaign_10,17.656698,107.75,18.0,381.0,1.0,6.102500025769258
2024-01-25,Google Ads,Pmax_NTM_Campaign_11,1.44,0.0,4.0,121.0,0.0,0.0
2024-01-25,Google Ads,Search_TM_Campaign_01,122.46,1846.904626,312.0,1155.0,15.334708,15.081697092928303
2024-01-25,Google Ads,Video_Campaign_03,0.313225,0.0,1.0,67.0,0.0,0.0
2024-01-26,Google Ads,Pmax_Campaign_03,0.122721,0.0,0.0,23.0,0.0,0.0
2024-01-26,Google Ads,Pmax_Campaign_04,0.0,0.0,0.0,3.0,0.0,0.0
2024-01-26,Google Ads,Pmax_Campaign_05,0.27001,0.0,2.0,57.0,0.0,0.0
2024-01-26,Google Ads,Pmax_Campaign_06,0.622726,0.0,0.0,68.0,0.0,0.0
2024-01-26,Google Ads,Pmax_Campaign_07,81.661546,53.64085237,131.0,4347.0,0.991008,0.6568679506753399
2024-01-26,Google Ads,Pmax_NTM_Campaign_10,1191.720084,3692.764016,2386.0,297775.0,56.053532,3.098684049701725
2024-01-26,Google Ads,Pmax_NTM_Campaign_11,0.16002,0.0,2.0,87.0,0.0,0.0
2024-01-26,Google Ads,Search_TM_Campaign_01,106.4,603.1331291,358.0,1164.0,7.241117,5.668544446428571
2024-01-26,Google Ads,Video_Campaign_03,0.216585,0.0,0.0,65.0,0.0,0.0
2024-01-27,Google Ads,Pmax_Campaign_03,0.075038,0.0,1.0,35.0,0.0,0.0
2024-01-27,Google Ads,Pmax_Campaign_04,0.03,0.0,1.0,2.0,0.0,0.0
2024-01-27,Google Ads,Pmax_Campaign_05,0.91001,0.0,5.0,88.0,0.0,0.0
2024-01-27,Google Ads,Pmax_Campaign_06,0.451147,0.0,0.0,103.0,0.0,0.0
2024-01-27,Google Ads,Pmax_Campaign_07,97.021646,202.2081701,133.0,4848.0,3.167888,2.084155221402861
2024-01-27,Google Ads,Pmax_NTM_Campaign_10,2872.377959,9794.986037,5385.0,684924.0,140.644659,3.4100616899351444
2024-01-27,Google Ads,Pmax_NTM_Campaign_11,0.37001,0.0,5.0,95.0,0.0,0.0
2024-01-27,Google Ads,Search_TM_Campaign_01,128.62,811.2250766,444.0,1521.0,5.715695,6.307145674078681
2024-01-27,Google Ads,Video_Campaign_03,0.166193,0.0,1.0,84.0,0.0,0.0
2024-01-28,Google Ads,Pmax_Campaign_03,0.238382,0.0,1.0,77.0,0.0,0.0
2024-01-28,Google Ads,Pmax_Campaign_04,0.94,0.0,1.0,6.0,0.0,0.0
2024-01-28,Google Ads,Pmax_Campaign_05,1.31,0.0,4.0,75.0,0.0,0.0
2024-01-28,Google Ads,Pmax_Campaign_06,0.950563,0.0,2.0,131.0,0.0,0.0
2024-01-28,Google Ads,Pmax_Campaign_07,93.350162,45.83635092,133.0,4980.0,0.990842,0.49101522630458855
2024-01-28,Google Ads,Pmax_NTM_Campaign_10,2887.494197,6840.995692,5323.0,728901.0,112.05844,2.3691807585648283
2024-01-28,Google Ads,Pmax_NTM_Campaign_11,1.35001,0.0,5.0,113.0,0.0,0.0
2024-01-28,Google Ads,Search_TM_Campaign_01,188.728528,709.6063194,502.0,1601.0,9.238244,3.7599314047529684
2024-01-28,Google Ads,Video_Campaign_03,0.103304,0.0,0.0,50.0,0.0,0.0
2024-01-29,Google Ads,Pmax_Campaign_03,0.488253,0.0,1.0,90.0,0.0,0.0
2024-01-29,Google Ads,Pmax_Campaign_04,0.0,0.0,0.0,3.0,0.0,0.0
